# Mongolian Wordnet (MonWN)	mon	https://github.com/kbatsuren/monwn	CC BY 4.0
02400037-v	mon:lemma	тушаал дэвшүүл
07373277-n	mon:lemma	нэгдэл
07373277-n	mon:def 0	салангид хэсгүүдийн нэгдэл болох илрэл
02400378-v	mon:lemma	шигших
02400378-v	mon:lemma	шүүх
07373602-n	mon:lemma	нэгтгэл
07373602-n	mon:lemma	нэгдэл
01222477-n	mon:lemma	сүрдүүлэг
02400760-v	mon:lemma	шийд
01222859-n	mon:lemma	элэг доог
01222859-n	mon:lemma	доог тохуу
02401523-v	mon:lemma	санаа бодлоо гаргах
02401523-v	mon:lemma	хүсэлт тавих
02401523-v	mon:lemma	илэрхийлэх
02401523-v	mon:lemma	үзэл бодлоо илэрхийлэх
02401523-v	mon:lemma	санал бодлоо хэлэх
02401523-v	mon:lemma	санал
07374756-n	mon:lemma	холимог
02401399-v	mon:lemma	ав
07375525-n	mon:lemma	огцом хөөрөлт
07375525-n	mon:lemma	түргэн өсөлт
07375525-n	mon:lemma	хурдацтай хөгжил
01223877-n	mon:lemma	бохир ажиллагаа
07375635-n	mon:lemma	хөөрөх
07375781-n	mon:lemma	довцог
07375781-n	mon:lemma	эрс өөрчлөлт
07375781-n	mon:lemma	овцог довцог
07375781-n	mon:lemma	хурдан өөрчлөлт
07375781-n	mon:lemma	их үймээнтэй
07375781-n	mon:lemma	их самуун
07375781-n	mon:lemma	их самуунтай
07375781-n	mon:lemma	огцом өөрчлөлт
07375781-n	mon:lemma	дов
07375781-n	mon:lemma	эмх замбараагүй байдал
02402825-v	mon:lemma	хал
02402825-v	mon:lemma	ажлаас хөө
02402825-v	mon:lemma	хөө
02402825-v	mon:lemma	ажлаас хал
14928729-n	mon:lemma	маажин
14928729-n	mon:lemma	модны давирхай
14928729-n	mon:lemma	чий будаг
02402695-v	mon:lemma	хувьсгал хийх
07376168-n	mon:lemma	британийн нисэх буудлыг удирдах газар
01224700-n	mon:lemma	урьдчилсан шалгалт
14929462-n	mon:lemma	лактоза
01225027-n	mon:lemma	гутаах
01225027-n	mon:lemma	доромжлох
02404467-v	mon:lemma	зулгаах
01225299-n	mon:lemma	басамжлал
01225299-n	mon:lemma	доромжлол
01225783-n	mon:lemma	доромжлол
01225997-n	mon:lemma	хүйтэн хандах
01225997-n	mon:lemma	нүүр өгөхгүй байх
02405390-v	mon:lemma	солих
07377473-n	mon:lemma	орилоон
07377473-n	mon:lemma	чарлаан
01226679-n	mon:lemma	энэрэл
01226679-n	mon:def 0	энэрэх, сайхан сэтгэлтэй байх гэсэн утгатай
07377682-n	mon:lemma	нүргээн
07377682-n	mon:lemma	түвэргээн
01226837-n	mon:lemma	сайхан загнах
07377931-n	mon:lemma	майлаан
07377931-n	mon:lemma	мөөрөлдөөн
14930989-n	mon:lemma	лав
01226941-n	mon:lemma	тус
01226941-n	mon:lemma	ач
01226941-n	mon:lemma	ач тус
02406011-v	mon:lemma	шахан гарга
01227083-n	mon:lemma	тоглолт
01227083-n	mon:lemma	үзүүлбэр
02406449-v	mon:lemma	хөөх
02406449-v	mon:lemma	буулгах
02406449-v	mon:lemma	зайлуулах
01227190-n	mon:lemma	өршөөл
01227190-n	mon:lemma	уучлал
01227190-n	mon:def 0	алдаа буюу гомдлыг өршөөх үйлдэл
02407338-v	mon:lemma	тэмцэх
02406916-v	mon:lemma	туу
02406916-v	mon:lemma	дар
02406916-v	mon:lemma	түлх
07378682-n	mon:lemma	гуагалан хашгирах
01227805-n	mon:lemma	энхрийлэл
01227805-n	mon:def 0	хайр энэрлийг үзүүлэх үйлдэл
01228245-n	mon:lemma	ёс зүй
01228380-n	mon:lemma	дохио зангаа
01228380-n	mon:def 0	ямар нэг зүйлийг илэрхийлэх хөдөлгөөн
07379223-n	mon:lemma	хангир жингэр хийх чимээ
01228645-n	mon:lemma	анхаарал
07379577-n	mon:lemma	шулганаан
07379577-n	mon:lemma	жиргээ
01228792-n	mon:lemma	эелдэг зан
01228877-n	mon:lemma	хүндлэл
02409412-v	mon:lemma	хөлслөх
07379852-n	mon:lemma	уухилаан
01229223-n	mon:lemma	их хүндэтгэл
07380144-n	mon:lemma	хангинаан
07380144-n	mon:lemma	тачигнаан
01229549-n	mon:lemma	багаж хэрэгсэл
01229549-n	mon:lemma	хувцас хэрэглэл
01229793-n	mon:lemma	ухамсарт байдал
01229793-n	mon:lemma	төсөөлөл
01229793-n	mon:def 0	анхаарал хандуулсан үйлдэл
02410175-v	mon:lemma	үргэлжлэх
01229938-n	mon:lemma	чуулга уулзалт
01229938-n	mon:def 0	цуглах нийгмийн үйл ажиллагаа
07380934-n	mon:lemma	таг таг хийх чимээ
01230283-n	mon:lemma	дайчилгаа
01230283-n	mon:lemma	бэлэн байдал
01230283-n	mon:lemma	бэлтгэл
02410855-v	mon:lemma	ажиллах
07381100-n	mon:lemma	гооглох
07381100-n	mon:lemma	донгодох
07381231-n	mon:lemma	тахианы донгодол
07381231-n	mon:lemma	го-го-гоог
07381329-n	mon:lemma	гүегнэх
07381423-n	mon:lemma	чадхийх
07381423-n	mon:lemma	тасхийх
01230965-n	mon:lemma	уулзалт
07381678-n	mon:lemma	чад падхийх
14934758-n	mon:lemma	захианы цаас
14934758-n	mon:lemma	захидлын цаас
01231548-n	mon:lemma	залгалт
01231548-n	mon:lemma	тохироо
01231548-n	mon:lemma	болзоо
07382414-n	mon:lemma	шижигнэх
07382414-n	mon:lemma	шур шурхийх
07382414-n	mon:lemma	хяхтнах
02413480-v	mon:lemma	ажиллах
01232246-n	mon:lemma	тогтоох
01232246-n	mon:lemma	цээжлэх
01232412-n	mon:lemma	нийгэмчлэгдэх
14936226-n	mon:lemma	шохойн чулуу
01232842-n	mon:lemma	эргэлт
01232842-n	mon:lemma	зочлох
01232842-n	mon:lemma	айлчлах
07383696-n	mon:lemma	дэлбэрэлт
07383696-n	mon:lemma	тэсрэлт
02414913-v	mon:lemma	хар хүчээрээ ажилла
01233156-n	mon:lemma	айлчлах
01233156-n	mon:lemma	зочлох
07383823-n	mon:lemma	алхаа
07383823-n	mon:lemma	алхам
01233397-n	mon:lemma	оролцоо
01233397-n	mon:def 0	оролцоотой байх (уулзалт эсвэл арга хэмжээнд гэх мэт)
07384127-n	mon:lemma	гуагалах
01233802-n	mon:lemma	ажиглалт
01233802-n	mon:lemma	биеэр очих
01233802-n	mon:lemma	хяналт
07384244-n	mon:lemma	сараалжин төмөр
07384344-n	mon:lemma	засах
07384344-n	mon:lemma	давтах
14937093-n	mon:lemma	шохойтой ус
14937093-n	mon:lemma	хатуу ус
01234090-n	mon:lemma	таслалт
01234090-n	mon:def 0	оролцох ёстой зүйлд оролцохгүй байх
02415831-v	mon:lemma	өөрийгөө сатааруул
02416278-v	mon:lemma	хамтран ажилла
01234528-n	mon:lemma	ажил  таслах зуршил
01234528-n	mon:lemma	хичээл таслах зуршил
01234612-n	mon:lemma	хичээл таслах
01234612-n	mon:lemma	хичээл хийдүүлэх
01234729-n	mon:lemma	ашиг орлого
01234729-n	mon:lemma	буцаан төлөлт
01234729-n	mon:def 0	бүлгийн үйл ажиллагаа
01234952-n	mon:lemma	хариу
01234952-n	mon:lemma	хариулт
01235137-n	mon:lemma	хариу
01235137-n	mon:lemma	хариу барих
14938389-n	mon:lemma	зузаан хулдаас
07385660-n	mon:lemma	дүнгэнэлдэх
01235258-n	mon:lemma	өшөө авалт
02417504-v	mon:lemma	залхуур
01235463-n	mon:lemma	өш хонзон
07386194-n	mon:lemma	оршуулгын хонхны дуу
01235946-n	mon:lemma	өшөө авах
02418205-v	mon:lemma	санагалз
07386614-n	mon:lemma	мяу
01236173-n	mon:lemma	дайсагнал
02418421-v	mon:lemma	наадах
02418421-v	mon:lemma	хөгжилдөх
02418421-v	mon:lemma	тоглох
02418421-v	mon:lemma	цагийг зугаатай өнгөрүүлэх
02418421-v	mon:lemma	зугаацах
01236296-n	mon:lemma	дайн дажин
01236296-n	mon:lemma	байлдаан
01236296-n	mon:lemma	тулаан
01236296-n	mon:lemma	тэмцэл
01236296-n	mon:lemma	өдөөн хатгалга
01236296-n	mon:lemma	мөргөлдөөн
01236296-n	mon:lemma	өрсөлдөөн
07387316-n	mon:lemma	үүрсэх
07387509-n	mon:lemma	эсэн бусын шуугиан
07387509-n	mon:lemma	чимээ шуугиан
07387509-n	mon:lemma	элдэв шуугиан
14940386-n	mon:lemma	шингэн
14940100-n	mon:lemma	шингэн юм
01237294-n	mon:lemma	ардчилал
01237294-n	mon:def 0	ардчилсан зүйл хийх үйл ажиллагаа
07388987-n	mon:lemma	тогшилт
02419773-v	mon:lemma	махар
02419773-v	mon:lemma	махран зүтгэ
14941087-n	mon:lemma	шингэн болор
02420606-v	mon:lemma	шөнө давхар ажил эрхэл
02420606-v	mon:lemma	шөнө давхар ажил хий
07389330-n	mon:lemma	дуу
14941230-n	mon:lemma	архи
14941230-n	mon:lemma	согтууруулах ундаа
14941230-n	mon:lemma	сархад
14941230-n	mon:lemma	ундааны дээж
07389931-n	mon:lemma	пэдхийх чимээ
07390049-n	mon:lemma	пүл
07390049-n	mon:lemma	цүл хийх чимээ
02421199-v	mon:lemma	илжиг шиг зүтгэ
14941642-n	mon:lemma	лакмусын цаас
01239064-n	mon:lemma	хэлэлцээр
01239064-n	mon:lemma	оролцоо
01239064-n	mon:def 0	бүлгийн үйл ажиллагааг хуваалцах үйлдэл
02421374-v	mon:lemma	суллах
07390400-n	mon:lemma	тас няс хийх дуу
01239717-n	mon:lemma	салангид болох
01239717-n	mon:lemma	ганцаардмал
01239717-n	mon:lemma	саланги
01239717-n	mon:lemma	тусгаар
01239717-n	mon:lemma	тусгаарлагдах
02422409-v	mon:lemma	цуцлах
02422409-v	mon:lemma	чөлөөлөх
02422409-v	mon:lemma	засах
02422409-v	mon:lemma	онгойлгох
02422409-v	mon:lemma	нээх
01240064-n	mon:lemma	бий болгох
01240064-n	mon:lemma	хүргэх
01240064-n	mon:lemma	өөрөө авчрах
01240064-n	mon:lemma	авчирах
01240064-n	mon:lemma	дагуулах
02422283-v	mon:lemma	огтлох
14942762-n	mon:lemma	дүнз
14942762-n	mon:lemma	гуалин
07390945-n	mon:lemma	шуугиан
01240210-n	mon:lemma	хүний өмнөөс хөөцөлдөх
14943814-n	mon:lemma	идэмхий бодис
02423183-v	mon:lemma	боломж өг
02423183-v	mon:lemma	зөвшөөр
07391240-n	mon:lemma	харшилдах
14943580-n	mon:lemma	банз
14943580-n	mon:def 0	барилгын материалд хэрэглэхээр бэлтгэж зүссэн мод
07391516-n	mon:lemma	дэлбэрэх чимээ
02423650-v	mon:lemma	зөвшөөрөх
01240979-n	mon:lemma	хүчин төгөлдөр бус болгох
07391863-n	mon:lemma	хонхны дуу
00153964-v	mon:lemma	дарах
01241767-n	mon:lemma	зөв шударга болгох
01241767-n	mon:lemma	зүй зохистой болгох
01241997-n	mon:lemma	сайжрах
01241997-n	mon:lemma	засрах
01241997-n	mon:lemma	дахин төрөх
01241997-n	mon:lemma	сэргээн босголт
07392982-n	mon:lemma	самардах
07392982-n	mon:lemma	хяхтнах чимээ
07392982-n	mon:lemma	маажих
07392982-n	mon:lemma	хяхтнаан
07392982-n	mon:lemma	зурах
02424652-v	mon:lemma	дарамтлах
02424652-v	mon:lemma	хавчих
02424652-v	mon:lemma	дарах
02424652-v	mon:lemma	шахах
01242164-n	mon:lemma	ажил олгогчид хамтын шахалт үзүүлэх
01242354-n	mon:lemma	зориуд назгайрах
07393500-n	mon:lemma	хяхтнаан
07393500-n	mon:lemma	чихраан
02425112-v	mon:lemma	санал болго
02425112-v	mon:lemma	санал тавь
01242962-n	mon:lemma	өлсгөлөн зарлах
02425462-v	mon:lemma	эхэл
02425462-v	mon:lemma	эхлүүл
02425462-v	mon:lemma	нээ
07393988-n	mon:lemma	часхийсэн дуу
02425913-v	mon:lemma	дуусга
02426395-v	mon:lemma	хамхих
02426395-v	mon:lemma	хаах
02426395-v	mon:lemma	тас хийтэл хаах
02426395-v	mon:lemma	сайн хаах
02427103-v	mon:lemma	үүсгэ байгуул
02427103-v	mon:lemma	үндэслэ
02427103-v	mon:lemma	үндэслэн байгуул
02427103-v	mon:lemma	эхлүүл
07394814-n	mon:lemma	дусах чимээ
07395104-n	mon:lemma	цалгих чимээ
01244451-n	mon:lemma	албан ёсны зөвшөөрөлгүй ажил хаялт
01244895-n	mon:lemma	хорлон сүйтгэх ажиллагаа
07395623-n	mon:lemma	хяхтна
07395623-n	mon:lemma	чихар
07395623-n	mon:lemma	хяхна
02427916-v	mon:lemma	зарлиг буулга
01245061-n	mon:lemma	бут цохин үгүй хийх
01245061-n	mon:lemma	устгал
01245061-n	mon:lemma	сөнөөх
01245061-n	mon:lemma	довтолж устгах
02428487-v	mon:lemma	шилжин ор
02428487-v	mon:lemma	олноос зайл
02428487-v	mon:lemma	хүнгүй газар ор
01245159-n	mon:lemma	геноцит
01245159-n	mon:lemma	аймаглан устгах
01245159-n	mon:lemma	хүйс тэмтрэх
01245318-n	mon:lemma	холокост
02428924-v	mon:lemma	цуглуул
14947807-n	mon:lemma	гантиг чулуу
01246086-n	mon:lemma	шидэлт
02430191-v	mon:lemma	эвсэх
02430191-v	mon:lemma	нэгдэх
02430191-v	mon:lemma	холбоотон болох
07396945-n	mon:lemma	лүгхийх
07396945-n	mon:lemma	пидхийх
01246926-n	mon:lemma	отолт
01246926-n	mon:lemma	отоо
07397355-n	mon:lemma	түвэргээн
02431320-v	mon:lemma	салга
02431320-v	mon:lemma	сарни
02431320-v	mon:lemma	сал
01247413-n	mon:lemma	чөлөөлөх
02603567-v	mon:lemma	удирд
07398097-n	mon:lemma	жингэнээн
01248075-n	mon:lemma	бааш
01248075-n	mon:lemma	жүжиг
01248075-n	mon:lemma	хуурамч зан
01248075-n	mon:lemma	маяг
07398276-n	mon:lemma	чагнаал
07398276-n	mon:lemma	дохио
01248191-n	mon:lemma	орох
07398560-n	mon:lemma	хүнд хөлийн чимээ
01248752-n	mon:lemma	дахин гэрлэлт
01248752-n	mon:lemma	дахин гэрлэх
01248852-n	mon:lemma	сунгалт
14951229-n	mon:lemma	намгийн хий
14951229-n	mon:lemma	метан
14951110-n	mon:lemma	тасалбар дэвтэр
02434238-v	mon:lemma	үйлдвэрчний эвлэл байгуул
07399452-n	mon:lemma	дуу хоолой
07399452-n	mon:lemma	дуу чимээ
07399452-n	mon:lemma	дуу авиа
01249315-n	mon:lemma	өршөөл
14951814-n	mon:lemma	денатурат спирт
02434541-v	mon:lemma	холбоонд ор
02434541-v	mon:lemma	нэгд
01249816-n	mon:lemma	түйвээх
01249816-n	mon:lemma	бусниулах
14952122-n	mon:lemma	метил
07400156-n	mon:lemma	исгэрээ
07400701-n	mon:lemma	исгэрэлт
02436349-v	mon:lemma	аргыг нь ол
02436349-v	mon:lemma	үгэндээ оруул
07400906-n	mon:lemma	судасны цохилт
14953441-n	mon:lemma	моторын тос
14953441-n	mon:lemma	хөдөлгүүрийн тос
02437465-v	mon:lemma	тоглох
02437465-v	mon:lemma	татах
07401726-n	mon:lemma	лугшилт
07401726-n	mon:lemma	цохилт
07401960-n	mon:lemma	усны түрлэг
07402147-n	mon:lemma	далай тэнгисийн усны татлага
07402271-n	mon:lemma	далайн татлага
01252124-n	mon:lemma	алдагдал
01252124-n	mon:lemma	хаягдал
01252124-n	mon:def 0	хайхрамжгүй ажиллагаанаас болж үнэ цэнээ алдаж, хаягдал болсон зүйл
02438535-v	mon:lemma	боловсруулах
01252280-n	mon:lemma	колоничлол
02439732-v	mon:lemma	тэргүүлэх
02439732-v	mon:lemma	хөтлөх
02439732-v	mon:lemma	удирдах
02439732-v	mon:lemma	дагуулах
02439732-v	mon:lemma	манлайлах
02439501-v	mon:lemma	удирдан чиглүүл
02439501-v	mon:lemma	удирд
14955889-n	mon:lemma	зуурмаг шавар
07404584-n	mon:lemma	сөрөг урсгал
07404584-n	mon:lemma	эсрэг урсгал
14956523-n	mon:lemma	балчиг намаг
14956325-n	mon:lemma	шавар
14956325-n	mon:lemma	шавхай
02441686-v	mon:lemma	олон улсын шинжтэй болгох
01254978-n	mon:lemma	аялга
01254978-n	mon:lemma	авиа
01254978-n	mon:lemma	дуу
01254978-n	mon:lemma	дуудлага
01254978-n	mon:lemma	өнгө
01255302-n	mon:lemma	караоке
02442205-v	mon:lemma	хяналт тавь
02442205-v	mon:lemma	хяна
02443049-v	mon:lemma	хянах
07406765-n	mon:lemma	усны урсгал
14958254-n	mon:lemma	өтгөрүүлсэн бензин
14958254-n	mon:lemma	напалм
01256270-n	mon:lemma	тугалга
01256270-n	mon:lemma	хорголж
02444159-v	mon:lemma	ажилла
01256417-n	mon:lemma	тэргүүлэх
01256417-n	mon:lemma	манлайлал
01256417-n	mon:def 0	манлайлах үйл ажиллагаа
02443849-v	mon:lemma	явагд
02443849-v	mon:lemma	ажилла
02443849-v	mon:lemma	ажиллуула
02443849-v	mon:lemma	ажиллуул
02444662-v	mon:lemma	зөвшөөрөл олго
02444662-v	mon:lemma	зөвшөөр
07408171-n	mon:lemma	дэлбэрэлт
07408171-n	mon:lemma	тэсрэлт
01257418-n	mon:lemma	гоцлол
01257418-n	mon:def 0	хэн нэгний тусламжгүйгээр ганцаар гүйцэтгэх үзүүлбэр
07408288-n	mon:lemma	бөмбөг тэсрэх
01257701-n	mon:lemma	тэнсэнгээр суллах
01257701-n	mon:lemma	хугацаанаас нь өмнө суллах
01257969-n	mon:lemma	хүн амын тоо
01257969-n	mon:lemma	хүний тоо
01257969-n	mon:lemma	хүн ам
14960090-n	mon:lemma	байгалийн хий
14960090-n	mon:def 0	хий төлөвт байгаа чулуужсан түлш; гэр ахуйн нөхцөлд халаалт болон хоол хийхэд хэрэглэдэг
02445509-v	mon:lemma	авч яв
02445509-v	mon:lemma	хөтөл
02445509-v	mon:lemma	удирд
14960606-n	mon:lemma	тэнгэрийн заадас
01258161-n	mon:lemma	дайралт
01258161-n	mon:lemma	довтолгоо
02445925-v	mon:lemma	үлгэр дууриал болгох
02445925-v	mon:lemma	үлгэр дууриал авах
07408796-n	mon:lemma	их тэсрэлт
01258579-n	mon:lemma	улирал
01258719-n	mon:lemma	сольж олгох тогтолцоо
01258719-n	mon:lemma	худалдаанаас татан авалт хийх тогтолцоо
01258719-n	mon:lemma	буцаан татах тогтолцоо
01259034-n	mon:lemma	амсхийлт
14961722-n	mon:lemma	сонины цаас
02447542-v	mon:lemma	зөвшөөрөл олго
02447542-v	mon:lemma	эрх олго
07410021-n	mon:lemma	тогшилт
07410207-n	mon:lemma	тогших
02447370-v	mon:lemma	эрх олго
01260008-n	mon:lemma	өгөөш
01260008-n	mon:def 0	хуурч өгөх үйлдэл
02447793-v	mon:lemma	нотариатаар батлах
02447793-v	mon:lemma	батлах
02447793-v	mon:lemma	шалган тогтоох
01260182-n	mon:lemma	тогтворжуулалт
14962387-n	mon:lemma	никел
14962387-n	mon:lemma	мөнгө
07410745-n	mon:lemma	алгадалт
07410745-n	mon:lemma	алгадах
07410883-n	mon:lemma	ойлт
07410883-n	mon:lemma	хугарал
01260556-n	mon:lemma	зугаа
01260556-n	mon:def 0	хөгжилтэй байдал
01260731-n	mon:lemma	нүгэл хилэнц
01260731-n	mon:lemma	там
01260731-n	mon:def 0	хүчирхийлэл, сэтгэл хөдөлгөсөн үйл ажиллагаа
07411160-n	mon:lemma	эргэлт
07411160-n	mon:lemma	өөрчлөлт
01261490-n	mon:lemma	уриалга
01261490-n	mon:lemma	ухуулга
02449847-v	mon:lemma	улай
02449847-v	mon:lemma	хүлээ
07412668-n	mon:lemma	гялтан
07412993-n	mon:lemma	аянга
07412993-n	mon:lemma	аянгын гялбаа
02450505-v	mon:lemma	ингүүлэхгүй бай
02450505-v	mon:lemma	хүнийг тэгүүлэхгүй
02451912-v	mon:lemma	саад бол
07413714-n	mon:lemma	шөргөөх
07413714-n	mon:lemma	шүргэх
02452240-v	mon:lemma	доголох
14966192-n	mon:lemma	нейлон
07413815-n	mon:lemma	цохилт
01263711-n	mon:lemma	ажилд авах
07414068-n	mon:lemma	дэлбэрэлт
07414068-n	mon:lemma	тэсрэлт
14966530-n	mon:lemma	октан
01264050-n	mon:lemma	лавлагаа
01264050-n	mon:lemma	зөвлөгөөн
01264050-n	mon:def 0	тайлбар лавлагаа, зөвлөгөө өгөх үйлдэл
07414222-n	mon:lemma	үсрэлт харайлт
01264243-n	mon:lemma	чухалчлах
01264243-n	mon:lemma	өргөлт
01264243-n	mon:lemma	онцлох
01264243-n	mon:def 0	ямар нэгэн зүйлд онцгой ач холбогдол өгөх байдал
01264447-n	mon:lemma	чөлөөлөлт
01264447-n	mon:def 0	бүтээлч эрч хүч, сэтгэл хөдлөлийг илэрхийлэх үйл ажиллагаа
07414566-n	mon:lemma	хусах
07414566-n	mon:lemma	авах
14966667-n	mon:lemma	тос
14966667-n	mon:def 0	устай холилддоггүй хальтрамтгай эсвэл наалдамхай шингэн эсвэл хайламтгай бодис
07414740-n	mon:lemma	давхцал
07414740-n	mon:lemma	нэгдэл
07414740-n	mon:def 0	нэгээс дээш зүйл хоорондоо нийлж байгаа үйл явц
01264667-n	mon:lemma	төгсгөл
01264667-n	mon:def 0	хүний үхэх үйлдэл
14967730-n	mon:lemma	шатдаг тос
02453321-v	mon:lemma	зайлуул
02453321-v	mon:lemma	зайлсхий
02454312-v	mon:lemma	санал асуулга явуул
02453889-v	mon:lemma	дэмж
07415730-n	mon:lemma	сэргээлт
07415730-n	mon:lemma	эргэлт
07415730-n	mon:lemma	өөрчлөгдөн шилжих
07415730-n	mon:lemma	ондооших
07415730-n	mon:lemma	хөгжил
07415730-n	mon:lemma	өөр чиглэлээр явах
07415730-n	mon:lemma	хувирч өөрчлөгдөх
07415730-n	mon:lemma	шилжилт
07415730-n	mon:lemma	эргүүлэлт
07415730-n	mon:lemma	өөрчлөлт
07415730-n	mon:lemma	цэцэглэлт
07415730-n	mon:lemma	эрс өөрчлөгдөх
01265475-n	mon:lemma	таашаалтай
01265475-n	mon:def 0	туйлын их аз жаргалтай байдал
02454939-v	mon:lemma	эргүүл хий
07416308-n	mon:lemma	засварлах
07416308-n	mon:lemma	засвар
07416308-n	mon:lemma	өөрчлөлт
07416308-n	mon:lemma	засвар оруулах
01265734-n	mon:lemma	угсаатны цэвэрлэгээ
02455407-v	mon:lemma	ажигла
02456031-v	mon:lemma	сахих
02456031-v	mon:lemma	хамгаалах
02456031-v	mon:lemma	манах
02456031-v	mon:lemma	харах
01266152-n	mon:lemma	будилаан
01266152-n	mon:lemma	мэхлэлт
01266152-n	mon:def 0	хүмүүсийн ойлголтыг төөрөгдүүлэн будилуулах үйл ажиллагаа
07416714-n	mon:lemma	тохиолдол
07416714-n	mon:lemma	үйл явдал
14969254-n	mon:lemma	гэрэлтдэг цаас
07417043-n	mon:lemma	дээд цэг
07417043-n	mon:lemma	оргил
01266364-n	mon:lemma	хэлцэл
01266364-n	mon:def 0	гэрээг тохиролцох ажил хэрэг буюу үйл ажиллагаа
02456493-v	mon:lemma	нутаглуулах
02456493-v	mon:lemma	булах
02456493-v	mon:lemma	оршуулах
02456493-v	mon:lemma	булшлах
02456493-v	mon:lemma	газарт булах
01266491-n	mon:lemma	уриалга
01266491-n	mon:def 0	зарлах албан ёсны үйлдэл
07417405-n	mon:lemma	онц яаралтай
07417405-n	mon:lemma	аюултай
07417405-n	mon:lemma	амь өрссөн мөч
07417405-n	mon:lemma	эгзэгтэй
01266745-n	mon:lemma	нийгэмчлэл
01266745-n	mon:def 0	нийгмийн тогтолцоонд тулгуурласан үйлдэл
07417644-n	mon:lemma	аюултай
07417644-n	mon:lemma	хямрал
07417644-n	mon:lemma	эгзэгтэй мөч
07417644-n	mon:lemma	эгзэгтэй
07417644-n	mon:lemma	аюултай мөч
02457058-v	mon:lemma	оршуулсан цогцсыг ухаж гарга
01267135-n	mon:lemma	мэлрэл
01267135-n	mon:def 0	ухаан санаа муудах байдал
02457233-v	mon:lemma	хүндэтгэ
01267808-n	mon:lemma	цус сорогч
01267808-n	mon:def 0	цус сорогчдын үйлдэл, зан үйл
01267901-n	mon:lemma	хувилбар
02458405-v	mon:lemma	татан оруулах
02458405-v	mon:lemma	хураах
02458405-v	mon:lemma	татах
01313093-n	mon:lemma	амьтны аймаг
07419792-n	mon:lemma	уг хэвэндээ орох
07419792-n	mon:lemma	сэргэх
02458943-v	mon:lemma	ээр
02458943-v	mon:lemma	хоргоо
01314388-n	mon:lemma	хортон шавьж
01314388-n	mon:def 0	ямар нэгэн хүсмээргүй эсвэл сүйтгэгч хорхой шавьж эсвэл хоол хүнс, ургац, мал сүрэгрүү дайрдаг амьтан.
01314388-n	mon:exe 0	тэр хортон шавьж устгахын тулд цэцэрлэгт хор цацсан
01314388-n	mon:exe 1	олон хортон шавьж хортонтой тэмцэх хэрэгслийн эсрэг хөгжсөн байдаг
07420217-n	mon:lemma	шийдвэр
07420354-n	mon:lemma	зүхэл
07420354-n	mon:lemma	хараал
01314663-n	mon:lemma	адгуус
01314663-n	mon:def 0	орон нутагт идээшлэн амьдардаг ан амьтныг нэрлэх нутгийн үг хэллэг
02459532-v	mon:lemma	шинэ байраар ханга
02459532-v	mon:lemma	орон байр шинээр олго
01314781-n	mon:lemma	мөлхөө амьтан
01314781-n	mon:def 0	мөлхдөг эсвэл хэвлээр явдаг (өт, аалз эсвэл хорхой шавьж гэх мэт) амьтан
07420538-n	mon:lemma	хор учруулж
07420538-n	mon:lemma	хөнөөл тарьж
02460199-v	mon:lemma	түрээслэх
01315213-n	mon:lemma	донгодогч
01315213-n	mon:def 0	богино өндөр далайцтай дуу гаргадаг амьтан
01315330-n	mon:lemma	бүлээн цуст
01315330-n	mon:lemma	бүлээн цуст амьтан
01315330-n	mon:def 0	гадаад орчноос хамааралгүй биеийн дулаанаа тогтвортой хадгалж чаддаг амьтан
02460619-v	mon:lemma	түрээсэл
01315581-n	mon:lemma	хүйтэн цуст амьтан
01315581-n	mon:lemma	хүйтэн цуст
01315581-n	mon:def 0	биеийн дулаан нь тогтвортой бус, гадаад орчноос хамааран хэлбэлзэж байдаг амьтад
01315805-n	mon:lemma	бэлчээрийн мал
01315805-n	mon:def 0	хойд Америкийн баруун хэсгийн өвслөг бэлчээрт идээшлэн амьдардаг морь, үхэр, хонь зэргийн мал амьтад
01315980-n	mon:lemma	хортон амьтан
01315980-n	mon:def 0	олон төрлийн, өвчин тараадаг жижиг амьтад эсвэл шавьж; жишээлбэл жоом, харх
01315980-n	mon:exe 0	тариаг хулгана болон бусад хортон амьтадаас хамгаалах ёстой
01315980-n	mon:exe 1	тэр хүүхдийнхээ толгойд бөөс байна уу гэж шалгасан
01315980-n	mon:exe 2	тосгонд байгаа хөвгүүд хортон амьтан буудаж байж магадгүй
07421749-n	mon:lemma	гацах
07421749-n	mon:lemma	талаар болох
07421749-n	mon:lemma	гал үл авалцах
01316288-n	mon:lemma	хортон араатан
01316288-n	mon:def 0	мал, амьтныг барьж иддэг барс, ирвэсийн зэрэг зэрлэг амьтад
01316422-n	mon:lemma	сэгээр хооллогч
01316422-n	mon:def 0	ялзарсан органик бодис, үхсэн амьтны сэг, хог новшоор хооллодог амьтан
07422244-n	mon:lemma	сул тал
07422244-n	mon:lemma	өө сэв
07422244-n	mon:lemma	сэв
07422244-n	mon:lemma	дутагдал
14975266-n	mon:lemma	цаасан тууз
14974264-n	mon:lemma	цаас
14974264-n	mon:lemma	зориулалтын цаас
01316949-n	mon:lemma	ажлын мал
01316949-n	mon:def 0	Хүнд ажил хийлгэхээр сургаж дадлагажуулсан амьтан
01317089-n	mon:lemma	ачлагын мал
01317089-n	mon:lemma	ачлагын амьтан
